구분,주소(지번) (addr),주소(도로명) (addr_road),주소(상세) (addr_detail),상세위치 (location_detail),계량기 타입 (meter_type),충전시간 (charging_time),로밍회원 충전여부 (roaming_yn),충전전력량(합계) (charging_kwh),charging_time_td,charging_hour,charging_speed_kwh_per_hour
706,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:15,n,26.38,0 days 00:11:15,0.1875,140.69333333333333
707,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:16:53,y,16.97,0 days 00:16:53,0.2813888888888889,60.307996051332665
708,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:53:45,y,39.77,0 days 00:53:45,0.8958333333333334,44.394418604651165
709,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:28:55,y,19.86,0 days 00:28:55,0.48194444444444445,41.208069164265126
710,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:39:35,n,58.576,0 days 08:39:35,8.659722222222221,6.7641892542101045
711,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:00:36,n,32.978,0 days 05:00:36,5.01,6.58243512974052
712,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:58:32,n,33.229,0 days 04:58:32,4.975555555555555,6.6784502009825815
713,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:44:26,n,61.57,0 days 00:44:26,0.7405555555555555,83.14028507126783
714,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:58:40,n,23.21,0 days 00:58:40,0.9777777777777777,23.7375
715,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:05:19,y,36.37,0 days 01:05:19,1.0886111111111112,33.40954325082929
716,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:51,n,37.17,0 days 00:17:51,0.2975,124.94117647058825
717,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:08:25,n,9.7,0 days 00:08:25,0.14027777777777778,69.14851485148515
718,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:50,y,4.75,0 days 00:11:50,0.19722222222222222,24.084507042253524
719,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:04:02,y,1.8,0 days 00:04:02,0.06722222222222222,26.77685950413223
720,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:26:22,n,49.289,0 days 07:26:22,7.439444444444445,6.625360316630573
721,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:44,y,27.03,0 days 00:22:44,0.3788888888888889,71.34017595307918
722,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:09:53,n,40.231,0 days 06:09:53,6.164722222222222,6.52600369485874
723,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:38:24,y,4.245,0 days 00:38:24,0.64,6.6328125
724,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:45:10,y,30.74,0 days 01:45:10,1.7527777777777778,17.537876386687795
725,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:05:48,n,62.83,0 days 01:05:48,1.0966666666666667,57.29179331306991
726,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:04:30,y,19.545,0 days 03:04:30,3.075,6.35609756097561
727,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:50:41,y,5.716,0 days 00:50:41,0.8447222222222223,6.766721473199605
728,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:38:14,n,10.808,0 days 01:38:14,1.6372222222222221,6.601425178147268
729,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:38,n,45.83,0 days 00:45:38,0.7605555555555555,60.258582907231556
730,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:30:20,y,51.062,0 days 07:30:20,7.5055555555555555,6.803227239082161
731,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:42:35,y,4.394,0 days 00:42:35,0.7097222222222223,6.191154598825832
732,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:39:14,y,17.084,0 days 02:39:14,2.653888888888889,6.437345614402345
733,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:43:07,n,40.35,0 days 00:43:07,0.7186111111111111,56.14998067259374
734,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:49:29,n,66.801,0 days 09:49:29,9.824722222222222,6.799276202324069
735,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:46:20,n,31.9,0 days 04:46:20,4.772222222222222,6.684516880093131
736,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:05:18,y,26.506,0 days 04:05:18,4.088333333333333,6.483326538931921
737,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:26,n,41.21,0 days 00:17:26,0.29055555555555557,141.83173996175907
738,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:25:07,y,30.019,0 days 04:25:07,4.418611111111111,6.79376375180738
739,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:41:57,y,17.666,0 days 02:41:57,2.6991666666666667,6.544983019450448
740,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:44:10,y,48.5,0 days 00:44:10,0.7361111111111112,65.88679245283018
741,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:31,y,0.0,0 days 00:00:31,0.008611111111111111,0.0
742,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:38:11,n,95.73,0 days 01:38:11,1.636388888888889,58.50076387710067
743,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,9:08:31,n,62.242,0 days 09:08:31,9.141944444444444,6.80839840782717
744,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:21:08,y,19.84,0 days 00:21:08,0.3522222222222222,56.32807570977918
745,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:07:12,y,7.23,0 days 00:07:12,0.12,60.25000000000001
746,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:33:26,y,49.793,0 days 07:33:26,7.557222222222222,6.588796588987723
747,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:39:10,y,28.58,0 days 00:39:10,0.6527777777777778,43.78212765957446
748,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:29:56,y,17.422,0 days 02:29:56,2.4988888888888887,6.971898621609605
749,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:57:24,y,49.23,0 days 00:57:24,0.9566666666666667,51.45993031358885
750,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:58:58,y,19.266,0 days 02:58:58,2.9827777777777778,6.459079903147699
751,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:59:51,y,77.58,0 days 00:59:51,0.9975,77.77443609022556
752,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:07:47,n,61.39,0 days 01:07:47,1.1297222222222223,54.340791738382094
753,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:36:44,n,45.291,0 days 06:36:44,6.612222222222222,6.849588304486641
754,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:07:07,n,16.04,0 days 00:07:07,0.11861111111111111,135.231850117096
755,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:48:21,n,59.97,0 days 08:48:21,8.805833333333334,6.810258351471561
756,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:33,y,23.43,0 days 00:10:33,0.17583333333333334,133.25118483412322
757,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:04:21,n,27.262,0 days 04:04:21,4.0725,6.694168201350522
758,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:36:19,n,30.678,0 days 04:36:19,4.605277777777777,6.661487423849449
759,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:26:04,n,28.84,0 days 00:26:04,0.43444444444444447,66.38363171355499
760,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:23:30,n,24.41,0 days 00:23:30,0.39166666666666666,62.32340425531915
761,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:00:07,n,52.72,0 days 01:00:07,1.0019444444444445,52.617687829220955
762,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:46:47,n,18.856,0 days 02:46:47,2.7797222222222224,6.78341161187169
763,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:24:02,y,30.098,0 days 04:24:02,4.400555555555556,6.839590960737279
764,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:47:13,n,5.285,0 days 00:47:13,0.7869444444444444,6.715848923402754
765,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:04,n,22.78,0 days 00:10:04,0.16777777777777778,135.7748344370861
766,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,11:39:43,n,78.603,0 days 11:39:43,11.661944444444444,6.740128147107162
767,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:43:28,n,18.081,0 days 02:43:28,2.7244444444444444,6.636582381729201
768,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:12:14,y,8.353,0 days 01:12:14,1.2038888888888888,6.938347946469774
769,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:31:24,y,23.662,0 days 03:31:24,3.5233333333333334,6.715799432355723
770,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:06:24,n,14.64,0 days 00:06:24,0.10666666666666667,137.25
771,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:40:07,n,38.417,0 days 05:40:07,5.668611111111111,6.777145097270545
772,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:02,n,0.0,0 days 00:01:02,0.017222222222222222,0.0
773,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:02:55,y,30.601,0 days 05:02:55,5.048611111111111,6.061270976616232
774,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:36:29,y,26.71,0 days 00:36:29,0.6080555555555556,43.92690726359068
775,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:07:10,n,33.723,0 days 05:07:10,5.1194444444444445,6.587238198589256
776,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:50:50,n,12.355,0 days 01:50:50,1.8472222222222223,6.688421052631579
777,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:09:46,n,1.108,0 days 00:09:46,0.16277777777777777,6.806825938566554
778,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:20:49,y,15.885,0 days 02:20:49,2.3469444444444445,6.768374955616049
779,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:40,y,0.17,0 days 00:01:40,0.027777777777777776,6.120000000000001
780,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:01:08,n,1.05,0 days 00:01:08,0.01888888888888889,55.58823529411765
781,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:57:31,n,65.98,0 days 00:57:31,0.9586111111111111,68.82874529121995
782,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:54:09,y,70.78,0 days 00:54:09,0.9025,78.42659279778394
783,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:53,n,0.085,0 days 00:00:53,0.014722222222222222,5.773584905660378
784,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:59,n,0.097,0 days 00:00:59,0.01638888888888889,5.91864406779661
785,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:02,n,0.0,0 days 00:00:02,0.0005555555555555556,0.0
786,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:27,n,30.4,0 days 00:35:27,0.5908333333333333,51.45275035260931
787,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:37:41,y,26.74,0 days 00:37:41,0.6280555555555556,42.57585139318885
788,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:33:16,n,27.94,0 days 00:33:16,0.5544444444444444,50.39278557114229
789,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:06:15,y,72.58,0 days 01:06:15,1.1041666666666667,65.73283018867924
790,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:04,n,30.75,0 days 00:27:04,0.45111111111111113,68.16502463054186
791,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:08,n,0.112,0 days 00:01:08,0.01888888888888889,5.929411764705883
792,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:15,n,0.013,0 days 00:00:15,0.004166666666666667,3.12
793,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:35,n,0.051,0 days 00:00:35,0.009722222222222222,5.2457142857142856
794,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:17:52,y,13.09,0 days 00:17:52,0.29777777777777775,43.9589552238806
795,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:53,y,8.47,0 days 00:11:53,0.19805555555555557,42.76577840112202
796,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:08:43,n,65.88,0 days 01:08:43,1.1452777777777778,57.52316274557361
797,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:02,n,38.23,0 days 00:35:02,0.5838888888888889,65.47478591817317
798,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:22:09,n,28.745,0 days 04:22:09,4.369166666666667,6.579057791340835
799,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:46,y,5.55,0 days 00:27:46,0.4627777777777778,11.992797118847538
800,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:34:06,n,26.21,0 days 00:34:06,0.5683333333333334,46.117302052785924
801,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:08:12,y,35.117,0 days 05:08:12,5.136666666666667,6.836534717715768
802,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,11:23:46,n,77.85,0 days 11:23:46,11.39611111111111,6.831277726319894
803,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:56:42,y,44.57,0 days 00:56:42,0.945,47.164021164021165
804,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:57:38,n,78.56,0 days 00:57:38,0.9605555555555556,81.786003470214
805,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:09:45,y,12.24,0 days 00:09:45,0.1625,75.32307692307693
806,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:43:47,y,58.2,0 days 00:43:47,0.7297222222222223,79.75637609440426
807,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:47:41,y,21.011,0 days 00:47:41,0.7947222222222222,26.43816847256204
808,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:24:38,y,29.95,0 days 00:24:38,0.41055555555555556,72.94993234100134
809,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,5:58:18,y,39.803,0 days 05:58:18,5.971666666666667,6.665308400781467
810,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:58:03,n,32.914,0 days 04:58:03,4.9675,6.625868142929039
811,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:56:56,n,77.56,0 days 00:56:56,0.9488888888888889,81.73770491803279
812,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:02:32,n,0.258,0 days 00:02:32,0.042222222222222223,6.110526315789474
813,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:05:29,n,0.583,0 days 00:05:29,0.0913888888888889,6.37933130699088
814,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:02:31,n,0.255,0 days 00:02:31,0.041944444444444444,6.079470198675497
815,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:04:25,n,0.465,0 days 00:04:25,0.07361111111111111,6.316981132075472
816,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:02:01,n,0.199,0 days 00:02:01,0.03361111111111111,5.920661157024793
817,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:03:18,y,0.342,0 days 00:03:18,0.055,6.218181818181819
818,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:02:09,n,2.17,0 days 00:02:09,0.035833333333333335,60.558139534883715
819,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:00:18,n,0.01,0 days 00:00:18,0.005,2.0
820,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,7:45:02,y,52.205,0 days 07:45:02,7.750555555555556,6.735646190237259
821,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:24:55,y,34.1,0 days 00:24:55,0.4152777777777778,82.11371237458194
822,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:28:27,y,14.09,0 days 00:28:27,0.4741666666666667,29.715289982425308
823,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:57:45,y,41.05,0 days 00:57:45,0.9625,42.649350649350644
824,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,6:14:31,y,42.023,0 days 06:14:31,6.241944444444444,6.73235726046905
825,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:18:08,y,64.41,0 days 01:18:08,1.3022222222222222,49.46160409556314
826,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:30,y,0.0,0 days 00:00:30,0.008333333333333333,0.0
827,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:13:11,y,15.42,0 days 00:13:11,0.21972222222222224,70.1795195954488
828,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,8:28:31,n,57.828,0 days 08:28:31,8.475277777777778,6.823139195699912
829,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:27:59,y,26.28,0 days 00:27:59,0.4663888888888889,56.34782608695652
830,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:00:30,y,0.0,0 days 00:00:30,0.008333333333333333,0.0
831,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:05:22,n,62.37,0 days 01:05:22,1.0894444444444444,57.249362570117285
832,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:06:37,n,68.92,0 days 01:06:37,1.1102777777777777,62.07455591693771
833,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:39,n,43.98,0 days 00:45:39,0.7608333333333334,57.80503833515881
834,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:14:53,y,18.09,0 days 00:14:53,0.24805555555555556,72.92721164613661
835,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:20:51,y,29.738,0 days 04:20:51,4.3475,6.840253018976423
836,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:02:59,n,0.314,0 days 00:02:59,0.04972222222222222,6.315083798882681
837,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:06:50,n,0.745,0 days 00:06:50,0.11388888888888889,6.541463414634147
838,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,,,,,,
839,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:13:39,n,1.509,0 days 00:13:39,0.2275,6.6329670329670325
840,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:07:30,n,0.816,0 days 00:07:30,0.125,6.528
841,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,1:39:22,y,11.28,0 days 01:39:22,1.656111111111111,6.811137202281113
842,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:08:42,n,0.951,0 days 00:08:42,0.145,6.558620689655172
843,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:06:35,n,0.727,0 days 00:06:35,0.10972222222222222,6.6258227848101265
844,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:08:06,y,0.898,0 days 00:08:06,0.135,6.651851851851852
845,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:35:40,y,17.929,0 days 02:35:40,2.5944444444444446,6.9105353319057805
846,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:01:03,n,0.0,0 days 00:01:03,0.0175,0.0
847,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:03:26,n,1.1,0 days 00:03:26,0.05722222222222222,19.223300970873787
848,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:02:19,n,0.69,0 days 00:02:19,0.03861111111111111,17.8705035971223
849,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:57,y,46.5,0 days 00:22:57,0.3825,121.56862745098039
850,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:02:53,n,1.22,0 days 00:02:53,0.04805555555555555,25.38728323699422
851,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:09:37,y,67.18,0 days 01:09:37,1.1602777777777777,57.89992817811827
852,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,3:30:01,y,22.59,0 days 03:30:01,3.500277777777778,6.453773510038886
853,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:16:19,y,1.833,0 days 00:16:19,0.27194444444444443,6.740347293156282
